order_id,customer_id,order_date,payment_mode,total_amount
510102,9411,5/29/2024,Debit Card,151278
510103,9699,1/21/2024,Credit Card,187919
510104,1315,2/19/2023,NetBanking,127456
510105,8285,8/19/2022,Credit Card,314244
510106,4159,1/16/2025,Debit Card,353699
510107,5831,11/4/2024,Credit Card,30734
510108,3039,12/17/2024,Cash on Delivery,15755
510109,1668,4/5/2025,Cash on Delivery,186794
510110,1796,7/7/2025,Wallet,65439
510111,134,11/17/2024,Credit Card,40979
510112,6301,12/22/2024,Cash on Delivery,215940
510113,9508,11/11/2024,Cash on Delivery,315794
510114,2382,6/22/2025,Cash on Delivery,47910
510115,4171,2/5/2025,UPI,102238
510116,4088,9/22/2022,UPI,205299
510117,1142,8/4/2025,NetBanking,36507
510118,563,1/13/2024,UPI,37187
510119,8170,9/11/2023,Cash on Delivery,200492
510120,5254,1/16/2024,UPI,36168
510121,1805,2/18/2025,Wallet,72552
510122,1818,7/8/2025,Credit Card,319113
510123,876,7/24/2023,NetBanking,81154
510124,445,6/26/2023,UPI,7744
510125,8349,10/11/2024,Debit Card,173120
510126,2207,5/29/2024,NetBanking,57000
510127,4327,10/4/2022,NetBanking,396125
510128,1632,9/19/2023,UPI,509081
510129,4833,4/6/2023,Debit Card,429282
510130,4038,3/25/2025,UPI,10000
510131,4126,4/24/2025,Credit Card,170948
510132,9558,4/4/2022,Credit Card,150097
510133,2159,7/26/2025,NetBanking,64440
510134,5633,3/17/2025,Wallet,419611
510135,1316,4/13/2023,Credit Card,159398
510136,8122,3/23/2024,Cash on Delivery,2109
510137,7443,9/7/2023,Wallet,190372
510138,4724,8/9/2025,Cash on Delivery,85376
510139,7841,6/8/2023,Debit Card,67060
510140,1858,2/10/2023,Credit Card,103910
510141,9699,8/6/2022,UPI,101760
510142,7992,3/27/2023,NetBanking,1034592
510143,4569,5/2/2023,Debit Card,16934
510144,8933,12/12/2024,NetBanking,473388
510145,2632,10/16/2024,NetBanking,1614
510146,4221,6/4/2025,UPI,23836
510147,8203,8/29/2023,Debit Card,563344
510148,3187,4/10/2024,Wallet,330007
510149,7854,6/15/2024,Debit Card,41355
510150,9617,12/9/2023,NetBanking,108612
510151,6760,2/21/2025,Credit Card,98315
510152,7854,11/14/2024,Wallet,58511
510153,3932,9/4/2024,Wallet,444187
510154,8135,2/19/2024,Debit Card,127508
510155,644,11/19/2024,Credit Card,460220
510156,3122,5/27/2023,Debit Card,324452
510157,8983,6/27/2023,Credit Card,172585
510158,8972,5/26/2025,UPI,113750
510159,7142,6/30/2024,Debit Card,129709
510160,6641,10/5/2023,Debit Card,90780
510161,8675,10/7/2023,Debit Card,362109
510162,801,1/4/2024,Debit Card,34523
510163,8809,9/28/2024,Credit Card,566774
510164,4814,2/11/2022,Debit Card,668280
510165,6255,6/11/2025,Cash on Delivery,57572
510166,2083,5/28/2025,NetBanking,352345
510167,2129,5/24/2024,Wallet,37552
510168,9029,6/12/2024,Wallet,75077
510169,2841,8/24/2023,Wallet,247832
510170,7677,11/29/2024,NetBanking,72990
510171,9057,12/1/2024,NetBanking,220292
510172,803,7/19/2025,Credit Card,295950
510173,7844,8/2/2024,Debit Card,172945
510174,4121,1/16/2025,Credit Card,59934
510175,4615,8/2/2025,Credit Card,34000
510176,2299,10/12/2023,Debit Card,170919
510177,8861,11/26/2024,Cash on Delivery,454293
510178,8344,9/13/2024,Cash on Delivery,205054
510179,5264,5/17/2025,Cash on Delivery,305640
510180,5540,10/26/2023,UPI,66719
510181,7185,10/6/2024,Credit Card,29355
510182,2354,4/10/2024,UPI,182681
510183,1016,8/14/2023,Credit Card,84928
510184,7091,7/6/2025,Cash on Delivery,5696
510185,7274,3/7/2025,Wallet,136376
510186,3574,8/6/2022,Cash on Delivery,453758
510187,7755,8/14/2025,UPI,170905
510188,9439,7/9/2025,Debit Card,53983
510189,7437,6/5/2025,Debit Card,82306
510190,1486,1/22/2025,Debit Card,20521
510191,8542,7/4/2024,NetBanking,27666
510192,4507,2/2/2024,UPI,15138
510193,7956,3/9/2025,NetBanking,19066
510194,5585,7/31/2025,Debit Card,328989
510195,3704,7/29/2025,Debit Card,128009
510196,2705,1/7/2023,UPI,107852
510197,2611,10/2/2023,Credit Card,721713
510198,6898,2/8/2024,UPI,265004
510199,3824,8/15/2023,Wallet,64107
510200,6844,1/14/2024,Cash on Delivery,18100
510201,5276,7/27/2024,NetBanking,9345
510202,9602,2/28/2025,NetBanking,211883
510203,5341,12/24/2023,NetBanking,233463
510204,9486,1/21/2025,UPI,371418
510205,5783,7/16/2025,Wallet,140622
510206,8334,12/3/2024,UPI,230490
510207,7350,6/22/2022,Credit Card,140291
510208,7068,10/19/2023,Cash on Delivery,164714
510209,5948,5/2/2025,Wallet,21600
510210,2278,8/19/2024,Debit Card,434000
510211,5080,2/6/2024,Wallet,177181
510212,7419,5/22/2025,Wallet,680639
510213,9046,7/2/2024,Debit Card,86788
510214,672,8/26/2022,Debit Card,337628
510215,8311,8/9/2023,Cash on Delivery,823485
510216,5548,7/29/2024,NetBanking,74687
510217,4254,10/26/2023,Credit Card,45325
510218,5661,9/18/2024,Debit Card,259169
510219,2538,5/16/2024,Wallet,83361
510220,3286,4/25/2025,NetBanking,1108866
510221,8531,3/1/2024,Cash on Delivery,77496
510222,3158,4/2/2025,Credit Card,593945
510223,9686,1/2/2025,Cash on Delivery,311449
510224,7757,12/17/2023,UPI,93507
510225,6375,10/31/2024,Credit Card,134430
510226,1883,8/20/2024,NetBanking,185934
510227,4686,12/11/2024,Credit Card,136178
510228,2212,2/10/2024,Wallet,101284
510229,8515,8/28/2023,NetBanking,46550
510230,7664,2/13/2024,Wallet,284880
510231,6123,8/4/2024,UPI,282814
510232,6192,7/19/2023,Credit Card,389261
510233,8105,2/2/2024,Wallet,142670
510234,1006,1/27/2025,Credit Card,52819
510235,3543,3/26/2025,Cash on Delivery,29460
510236,8081,12/5/2024,NetBanking,31306
510237,9016,6/28/2024,Credit Card,103950
510238,2007,12/8/2024,Cash on Delivery,397764
510239,296,6/17/2024,Credit Card,256012
510240,9362,10/18/2023,UPI,48610
510241,5541,12/30/2023,NetBanking,827
510242,8168,6/24/2024,Wallet,10867
510243,8058,6/23/2025,Cash on Delivery,367627
510244,2686,5/19/2024,Wallet,29844
510245,383,1/8/2025,NetBanking,83727
510246,236,2/28/2025,NetBanking,122624
510247,3904,6/20/2024,Wallet,88699
510248,5794,6/17/2024,NetBanking,7556
510249,7574,5/3/2024,Debit Card,148575
510250,8386,8/1/2025,Credit Card,165289
510251,1197,6/6/2024,Credit Card,17594
510252,9583,4/29/2025,Credit Card,9655
510253,701,12/16/2024,Wallet,147240
510254,7104,6/21/2025,Credit Card,8585
510255,9660,6/8/2025,Cash on Delivery,166194
510256,8834,6/9/2025,Wallet,94745
510257,1275,3/20/2025,Credit Card,387000
510258,8230,12/12/2023,NetBanking,81802
510259,8604,1/21/2024,Debit Card,570985
510260,1683,6/19/2024,Cash on Delivery,268768
510261,6171,11/12/2024,UPI,307890
510262,6249,7/20/2025,UPI,28532
510263,847,6/6/2025,Credit Card,576978
510264,742,12/30/2023,Cash on Delivery,153364
510265,5316,10/19/2024,UPI,116565
510266,3932,5/13/2024,Debit Card,474039
510267,5008,12/23/2024,Credit Card,14663
510268,8000,2/15/2023,Wallet,349691
510269,7838,2/28/2024,Debit Card,532396
510270,7084,9/20/2024,Wallet,27846
510271,5266,12/15/2024,Credit Card,515481
510272,1339,10/13/2024,Cash on Delivery,258080
510273,7697,2/27/2025,Debit Card,360632
510274,1020,4/28/2025,UPI,101711
510275,7874,3/9/2024,Cash on Delivery,333464
510276,6820,4/19/2025,Cash on Delivery,82390
510277,1720,12/17/2024,Cash on Delivery,71819
510278,2140,10/10/2024,UPI,64648
510279,9540,1/15/2025,Debit Card,52866
510280,5615,7/23/2024,Credit Card,38611
510281,6809,4/23/2024,Cash on Delivery,23305
510282,1712,1/4/2023,Credit Card,102723
510283,4822,8/15/2024,Wallet,20719
510284,9195,5/21/2025,Debit Card,230900
510285,2887,4/28/2024,Debit Card,49369
510286,7325,1/7/2025,Wallet,127947
510287,2870,8/6/2024,UPI,35404
510288,8192,5/5/2025,Debit Card,311832
510289,4768,8/7/2025,Credit Card,73326
510290,7864,1/27/2023,Cash on Delivery,27832
510291,9637,12/5/2024,Cash on Delivery,90600
510292,9024,4/16/2025,Cash on Delivery,94893
510293,8343,7/27/2025,UPI,23160
510294,5667,8/13/2022,Credit Card,31320
510295,648,3/19/2024,UPI,135140
510296,8992,10/27/2024,Wallet,59219
510297,2029,5/3/2025,NetBanking,75840
510298,2422,11/24/2023,Credit Card,588552
510299,1732,7/23/2025,Credit Card,80100
510300,7038,9/9/2024,Cash on Delivery,141130
510301,3367,6/1/2023,Wallet,5515
510302,9419,11/23/2023,Debit Card,70567
510303,7854,9/13/2023,Cash on Delivery,98408
510304,3164,3/24/2025,NetBanking,186560
510305,4719,4/15/2024,Wallet,48000
510306,8095,12/28/2024,UPI,18156
510307,2221,1/9/2025,Debit Card,43474
510308,5207,6/17/2025,Wallet,90012
510309,5360,2/17/2025,Wallet,92539
510310,5253,8/19/2023,Debit Card,33013
510311,8189,8/14/2024,Credit Card,83554
510312,7952,9/22/2024,Cash on Delivery,592288
510313,6749,2/10/2023,Wallet,548107
510314,6866,3/27/2024,Cash on Delivery,193122
510315,2539,5/6/2024,Wallet,137920
510316,7408,8/14/2024,Debit Card,101825
510317,1064,5/26/2025,Cash on Delivery,40637
510318,6756,4/29/2024,Cash on Delivery,342229
510319,697,7/24/2024,Wallet,382184
510320,1993,11/6/2024,Cash on Delivery,277264
510321,7654,7/15/2025,Wallet,87243
510322,7505,12/15/2024,Cash on Delivery,200621
510323,4411,2/3/2023,UPI,143662
510324,7296,4/8/2024,Wallet,400199
510325,7146,1/12/2024,Wallet,16750
510326,6566,4/7/2024,Cash on Delivery,725680
510327,913,7/19/2025,Cash on Delivery,98942
510328,2722,9/21/2023,Wallet,27242
510329,3682,3/11/2024,NetBanking,77900
510330,123,6/26/2025,Cash on Delivery,2345
510331,280,9/30/2024,Debit Card,20425
510332,5545,8/25/2022,Credit Card,38736
510333,9598,2/22/2023,UPI,105464
510334,5092,12/3/2024,UPI,109200
510335,6208,10/11/2023,Cash on Delivery,74880
510336,6726,9/5/2023,Cash on Delivery,121024
510337,7182,7/22/2024,Credit Card,62035
510338,9117,9/5/2024,Wallet,170031
510339,8337,8/2/2025,UPI,229523
510340,2444,4/18/2025,Debit Card,182038
510341,1682,8/8/2025,NetBanking,368427
510342,9936,2/10/2023,NetBanking,24671
510343,3899,10/17/2024,Credit Card,307719
510344,95,3/25/2024,Wallet,251991
510345,1826,7/11/2025,Credit Card,706275
510346,21,2/8/2024,NetBanking,154466
510347,3381,10/7/2024,Wallet,148218
510348,3888,9/19/2024,Debit Card,298142
510349,2487,12/11/2024,Cash on Delivery,212182
510350,2063,7/4/2024,Credit Card,75530
510351,1424,3/30/2024,Debit Card,20684
510352,3927,12/28/2024,UPI,39285
510353,8006,9/8/2022,NetBanking,386293
510354,4310,8/20/2024,Credit Card,71307
510355,1910,4/13/2023,NetBanking,385307
510356,8111,8/29/2023,Credit Card,118113
510357,5580,8/10/2025,Credit Card,13137
510358,2393,7/19/2024,Wallet,486876
510359,5952,4/25/2025,NetBanking,114438
510360,1646,4/1/2024,Wallet,75147
510361,2377,4/7/2024,Credit Card,17186
510362,2953,4/8/2025,Cash on Delivery,294322
510363,2290,8/8/2025,Debit Card,38167
510364,1822,1/19/2025,Wallet,61093
510365,8932,10/10/2024,Credit Card,73322
510366,5300,7/27/2024,Credit Card,49103
510367,9899,11/30/2024,NetBanking,203324
510368,899,5/28/2025,Credit Card,308529
510369,5618,4/13/2024,NetBanking,168676
510370,1927,12/25/2023,UPI,177792
510371,8583,12/9/2024,NetBanking,77465
510372,2087,8/17/2022,Debit Card,81338
510373,9389,5/1/2025,Debit Card,40800
510374,5445,2/27/2024,NetBanking,76008
510375,7790,9/22/2024,NetBanking,131618
510376,4444,12/16/2024,Cash on Delivery,45120
510377,8275,3/26/2024,Wallet,178552
510378,351,3/21/2024,NetBanking,44177
510379,9616,8/26/2023,Debit Card,457510
510380,6858,6/27/2025,Cash on Delivery,197632
510381,9459,10/31/2024,Credit Card,14130
510382,3836,8/9/2023,Credit Card,40008
510383,4066,1/26/2025,Credit Card,30922
510384,2116,3/3/2025,Cash on Delivery,162775
510385,3081,2/19/2025,Credit Card,144143
510386,4275,11/7/2024,Credit Card,254266
510387,338,5/17/2025,NetBanking,53127
510388,837,4/9/2025,Wallet,579561
510389,5188,5/16/2024,Wallet,281990
510390,8672,8/13/2025,Cash on Delivery,364500
510391,4437,1/8/2025,Debit Card,83340
510392,3825,9/25/2024,Wallet,44683
510393,583,7/6/2025,NetBanking,210862
510394,822,6/22/2024,Cash on Delivery,180162
510395,263,4/14/2025,Wallet,32400
510396,451,2/9/2025,Credit Card,36810
510397,1857,2/25/2025,Cash on Delivery,40051
510398,87,3/25/2025,Wallet,81700
510399,3909,8/11/2025,Credit Card,3236
510400,6291,2/6/2025,Wallet,5100
510401,4789,5/16/2024,Credit Card,145112
510402,9979,1/31/2025,Cash on Delivery,128146
510403,2593,5/9/2024,UPI,166455
510404,839,6/28/2025,Cash on Delivery,66389
510405,3649,6/23/2023,Credit Card,231195
510406,1035,10/8/2024,NetBanking,444823
510407,2173,4/16/2025,Debit Card,18000
510408,8309,3/23/2024,NetBanking,67517
510409,9534,9/14/2024,UPI,243896
510410,7608,12/15/2024,Debit Card,131538
510411,7156,8/9/2025,NetBanking,64493
510412,8426,11/6/2023,UPI,265574
510413,9529,6/12/2025,Wallet,27427
510414,7009,1/23/2025,Wallet,579280
510415,3961,6/25/2025,Cash on Delivery,9363
510416,6882,12/30/2024,Credit Card,216701
510417,4877,7/19/2025,Debit Card,32264
510418,3895,1/11/2025,Debit Card,598977
510419,9368,10/5/2023,NetBanking,107615
510420,1431,2/13/2025,Debit Card,193384
510421,98,2/8/2025,NetBanking,886970
510422,6859,2/25/2025,Credit Card,86498
510423,7020,7/16/2025,Credit Card,177455
510424,699,10/7/2024,UPI,131669
510425,2039,11/13/2022,Cash on Delivery,375314
510426,3776,8/14/2023,Credit Card,150068
510427,7293,8/14/2024,Wallet,377659
510428,2008,1/31/2025,Credit Card,26118
510429,4467,7/22/2025,UPI,623907
510430,2296,7/11/2025,UPI,171033
510431,3879,10/29/2023,Credit Card,23512
510432,6215,11/16/2024,Debit Card,501529
510433,1100,3/29/2025,Wallet,471424
510434,4540,10/23/2023,UPI,195130
510435,4594,1/2/2023,Cash on Delivery,169954
510436,531,4/11/2025,Wallet,70704
510437,1846,7/15/2025,Debit Card,13603
510438,7296,6/7/2023,Credit Card,530572
510439,7422,12/20/2022,Wallet,536431
510440,3161,2/29/2024,NetBanking,506507
510441,5002,11/17/2024,UPI,195403
510442,2808,6/21/2025,Credit Card,28160
510443,9661,11/16/2023,UPI,129757
510444,8526,6/17/2024,Cash on Delivery,130226
510445,1083,1/11/2024,Debit Card,41250
510446,7868,12/5/2024,Credit Card,141028
510447,2017,12/19/2023,Wallet,241070
510448,3812,11/28/2023,Credit Card,96406
510449,8355,12/1/2023,Debit Card,14700
510450,4396,3/11/2025,UPI,225603
510451,177,3/13/2023,Cash on Delivery,143186
510452,4734,2/5/2023,Credit Card,147662
510453,6091,12/12/2024,Cash on Delivery,433570
510454,5470,12/2/2024,NetBanking,20530
510455,9981,7/30/2025,Cash on Delivery,300000
510456,4162,2/13/2023,UPI,31191
510457,1908,10/7/2024,Wallet,44291
510458,2320,1/10/2024,UPI,697368
510459,4048,8/21/2024,Credit Card,50578
510460,4416,4/13/2025,Credit Card,228048
510461,1506,9/26/2023,Wallet,16055
510462,8365,2/26/2025,NetBanking,290299
510463,4791,12/14/2022,Wallet,95300
510464,7489,10/19/2024,UPI,115200
510465,5898,8/16/2023,Wallet,400259
510466,6696,10/6/2022,NetBanking,151803
510467,2404,1/25/2025,Debit Card,70420
510468,1671,9/3/2024,Credit Card,127889
510469,9054,3/30/2023,Wallet,36624
510470,3915,9/18/2024,Debit Card,24825
510471,7003,4/10/2025,Credit Card,728000
510472,7324,3/29/2025,Wallet,248728
510473,6648,8/18/2024,Cash on Delivery,530315
510474,5332,2/21/2023,Credit Card,44225
510475,1996,11/2/2023,Wallet,293880
510476,3079,9/12/2023,Wallet,28361
510477,7426,3/29/2025,UPI,91263
510478,2284,9/5/2024,NetBanking,30636
510479,3427,6/26/2025,UPI,57972
510480,3313,10/11/2024,Cash on Delivery,68262
510481,3197,1/30/2025,Cash on Delivery,33843
510482,6859,6/12/2025,UPI,143280
510483,4435,5/20/2024,NetBanking,35000
510484,5087,4/28/2024,Cash on Delivery,114000
510485,9978,9/7/2024,Credit Card,196676
510486,3745,12/9/2024,UPI,99850
510487,1065,6/9/2025,UPI,68813
510488,4728,10/12/2022,Wallet,649395
510489,1210,5/3/2023,UPI,8967
510490,4804,12/26/2022,Debit Card,118318
510491,3534,2/5/2025,Debit Card,226102
510492,617,6/10/2025,NetBanking,233341
510493,973,5/15/2025,Wallet,162127
510494,1109,2/17/2025,Debit Card,498884
510495,584,12/19/2024,Credit Card,672037
510496,5997,5/12/2023,Credit Card,78207
510497,386,5/30/2024,NetBanking,57911
510498,3148,1/31/2025,Credit Card,32070
510499,9953,11/14/2024,Cash on Delivery,252248
510500,4620,9/21/2024,Credit Card,65644
510501,4107,5/3/2024,NetBanking,83732
510502,7509,12/10/2024,Debit Card,42020
510503,7517,9/30/2024,Debit Card,143616
510504,8153,9/13/2024,Credit Card,47269
510505,724,7/16/2024,Credit Card,4622
510506,3669,3/11/2024,NetBanking,88498
510507,3894,6/18/2025,Wallet,4646
510508,5140,11/8/2023,UPI,337044
510509,8229,3/10/2025,Credit Card,116040
510510,7134,1/6/2025,UPI,12636
510511,5154,6/19/2025,Wallet,795987
510512,7602,4/19/2025,NetBanking,97963
510513,8410,4/29/2022,Wallet,119357
510514,2374,11/9/2023,Debit Card,284263
510515,44,10/14/2024,UPI,44791
510516,7540,2/22/2024,Credit Card,8900
510517,8715,1/7/2024,Cash on Delivery,703558
510518,1110,6/3/2024,UPI,619015
510519,180,12/26/2023,UPI,283510
510520,9815,6/28/2025,NetBanking,25718
510521,4433,6/14/2024,Credit Card,56954
510522,2426,10/18/2024,Debit Card,59976
510523,3958,2/3/2025,Cash on Delivery,644393
510524,1701,11/26/2024,Cash on Delivery,353543
510525,2853,6/2/2025,Debit Card,97128
510526,7639,10/15/2024,Debit Card,39488
510527,1630,12/21/2024,Wallet,24281
510528,9891,2/13/2025,NetBanking,30800
510529,3594,4/14/2025,UPI,367211
510530,1732,8/19/2024,UPI,15118
510531,4642,8/22/2023,NetBanking,58834
510532,6141,9/3/2024,NetBanking,123340
510533,3575,7/7/2025,UPI,13452
510534,8547,7/12/2025,Debit Card,94008
510535,2964,5/14/2023,Credit Card,174451
510536,676,7/11/2024,UPI,42043
510537,4256,7/17/2025,NetBanking,283246
510538,6035,11/28/2024,Debit Card,164084
510539,3449,2/18/2025,Debit Card,347013
510540,4307,1/15/2025,Credit Card,64265
510541,9790,9/27/2023,Credit Card,30150
510542,7764,7/29/2025,Cash on Delivery,479324
510543,8594,9/3/2024,Debit Card,4886
510544,4583,5/27/2025,UPI,639298
510545,4031,11/24/2024,UPI,10858
510546,1381,2/5/2024,NetBanking,257866
510547,8329,7/20/2025,UPI,136613
510548,3406,7/9/2024,UPI,23238
510549,6463,5/5/2025,Debit Card,306682
510550,2086,7/23/2024,UPI,59760
510551,6708,3/13/2025,Credit Card,119906
510552,9562,5/7/2024,Debit Card,108760
510553,9788,3/18/2024,Wallet,75273
510554,8709,7/15/2025,NetBanking,722017
510555,9473,5/11/2024,Wallet,9390
510556,1252,9/10/2023,UPI,10800
510557,4718,2/17/2025,Wallet,240024
510558,3710,8/2/2023,Credit Card,76596
510559,6608,8/30/2022,NetBanking,44250
510560,1870,5/16/2023,Wallet,17424
510561,626,4/2/2025,Wallet,32155
510562,7966,8/16/2022,NetBanking,162521
510563,9883,1/27/2025,UPI,181303
510564,8769,1/21/2025,Cash on Delivery,65880
510565,204,7/10/2023,Wallet,252868
510566,2509,6/3/2024,UPI,219832
510567,4992,8/24/2024,Wallet,228740
510568,8560,1/26/2024,Debit Card,357109
510569,9365,8/24/2024,UPI,361150
510570,3917,8/3/2023,UPI,232110
510571,4205,10/14/2022,Debit Card,256833
510572,7346,1/22/2023,Debit Card,18770
510573,1916,3/8/2025,Wallet,66633
510574,50,6/13/2025,Credit Card,247752
510575,7247,3/10/2025,Cash on Delivery,389651
510576,3658,1/6/2025,Wallet,230785
510577,4131,6/9/2022,Credit Card,49637
510578,6880,11/4/2024,UPI,46925
510579,2201,12/1/2023,Debit Card,167906
510580,5517,3/24/2024,NetBanking,120772
510581,9832,10/15/2024,Credit Card,154443
510582,8151,7/13/2023,UPI,21888
510583,300,3/14/2024,Cash on Delivery,77219
510584,6520,6/6/2025,Credit Card,232412
510585,3112,6/16/2025,Cash on Delivery,223527
510586,220,10/14/2024,Credit Card,115400
510587,4806,9/28/2024,Credit Card,433003
510588,3501,9/25/2023,NetBanking,71744
510589,3584,5/25/2025,NetBanking,594331
510590,5157,2/18/2025,NetBanking,321058
510591,321,10/14/2022,UPI,11880
510592,8517,6/17/2024,Cash on Delivery,262341
510593,5512,5/30/2023,UPI,9875
510594,5983,12/21/2022,Cash on Delivery,166839
510595,6417,8/16/2024,Credit Card,10061
510596,4271,4/15/2025,Credit Card,161280
510597,4583,11/23/2024,Credit Card,422204
510598,2773,7/1/2025,Credit Card,47732
510599,6274,8/26/2024,Wallet,212233
