Return_ID,Order_ID,Reason,Return_Date
903165,514894,Changed Mind,1/27/2023
903166,523087,Arrived Late,8/8/2024
903167,523088,Size/Fit Issue,12/23/2023
903168,514900,Quality Not As Expected,9/28/2023
903169,523092,Quality Not As Expected,4/16/2023
903170,514903,Changed Mind,5/24/2025
903171,523096,Damaged/Defective,2/5/2023
903172,506718,Quality Not As Expected,9/22/2023
903173,506723,Wrong Item Delivered,3/29/2025
903174,523107,Wrong Item Delivered,4/13/2025
903175,514919,Quality Not As Expected,2/5/2025
903176,514920,Size/Fit Issue,2/5/2025
903177,506727,Changed Mind,5/4/2025
903178,523115,Changed Mind,5/31/2025
903179,506732,Quality Not As Expected,6/16/2025
903180,523117,Arrived Late,8/15/2023
903181,523118,Wrong Item Delivered,3/6/2025
903182,514934,Size/Fit Issue,7/2/2024
903183,506742,Damaged/Defective,12/6/2024
903184,523132,Damaged/Defective,10/11/2023
903185,514941,Changed Mind,7/11/2024
903186,514948,Wrong Item Delivered,7/23/2025
903187,514949,Wrong Item Delivered,1/11/2025
903188,514950,Quality Not As Expected,4/12/2024
903189,506757,Changed Mind,11/19/2023
903190,506761,Changed Mind,5/8/2024
903191,514954,Damaged/Defective,6/6/2023
903192,514955,Quality Not As Expected,4/11/2025
903193,514960,Changed Mind,5/12/2024
903194,514962,Wrong Item Delivered,8/16/2024
903195,506776,Changed Mind,7/26/2025
903196,506777,Changed Mind,3/27/2025
903197,506778,Arrived Late,1/7/2025
903198,514971,Wrong Item Delivered,1/18/2025
903199,523164,Wrong Item Delivered,4/12/2023
903200,514985,Damaged/Defective,12/24/2023
903201,506796,Damaged/Defective,12/28/2024
903202,514990,Changed Mind,6/13/2025
903203,523188,Damaged/Defective,3/10/2025
903204,523194,Quality Not As Expected,7/26/2023
903205,515003,Arrived Late,1/31/2025
903206,506816,Arrived Late,4/8/2025
903207,506817,Size/Fit Issue,8/19/2025
903208,515010,Damaged/Defective,3/14/2024
903209,506819,Damaged/Defective,6/26/2023
903210,515017,Quality Not As Expected,5/12/2025
903211,523216,Arrived Late,7/24/2022
903212,523222,Changed Mind,1/30/2024
903213,506842,Quality Not As Expected,10/19/2024
903214,506844,Changed Mind,10/25/2024
903215,523229,Quality Not As Expected,2/5/2024
903216,506859,Arrived Late,3/20/2024
903217,523252,Size/Fit Issue,5/20/2024
903218,523255,Quality Not As Expected,5/15/2025
903219,515065,Size/Fit Issue,2/14/2025
903220,523264,Damaged/Defective,8/24/2024
903221,506881,Quality Not As Expected,3/19/2024
903222,523266,Quality Not As Expected,11/13/2023
903223,515075,Quality Not As Expected,7/13/2024
903224,506895,Arrived Late,11/13/2024
903225,523280,Size/Fit Issue,2/23/2024
903226,523282,Wrong Item Delivered,3/20/2025
903227,506903,Wrong Item Delivered,4/5/2025
903228,523287,Changed Mind,2/28/2023
903229,515103,Changed Mind,12/1/2022
903230,515108,Arrived Late,1/26/2025
903231,515117,Quality Not As Expected,4/9/2024
903232,523313,Damaged/Defective,5/31/2024
903233,506930,Changed Mind,8/7/2023
903234,523315,Changed Mind,9/22/2023
903235,523317,Arrived Late,3/22/2024
903236,506933,Size/Fit Issue,6/29/2024
903237,506936,Arrived Late,10/21/2022
903238,523322,Quality Not As Expected,1/15/2024
903239,506939,Damaged/Defective,6/19/2025
903240,515132,Arrived Late,10/26/2024
903241,523326,Quality Not As Expected,5/16/2024
903242,523328,Quality Not As Expected,4/2/2025
903243,523332,Size/Fit Issue,9/3/2024
903244,515142,Damaged/Defective,9/7/2023
903245,506953,Wrong Item Delivered,6/5/2025
903246,506957,Quality Not As Expected,7/18/2025
903247,506959,Arrived Late,7/25/2025
903248,523350,Changed Mind,11/3/2023
903249,506969,Size/Fit Issue,9/9/2024
903250,523355,Size/Fit Issue,8/24/2022
903251,506972,Quality Not As Expected,6/30/2025
903252,506975,Damaged/Defective,8/28/2024
903253,515176,Wrong Item Delivered,9/22/2024
903254,523370,Arrived Late,1/2/2025
903255,506992,Changed Mind,6/16/2025
903256,515185,Wrong Item Delivered,9/28/2024
903257,523379,Arrived Late,2/8/2025
903258,506998,Damaged/Defective,4/4/2024
903259,515191,Quality Not As Expected,5/5/2025
903260,523384,Damaged/Defective,7/14/2025
903261,507001,Changed Mind,7/30/2023
903262,523388,Wrong Item Delivered,7/14/2025
903263,523389,Damaged/Defective,1/7/2024
903264,515197,Arrived Late,9/11/2024
903265,507008,Quality Not As Expected,3/28/2025
903266,523397,Wrong Item Delivered,2/17/2024
903267,507017,Quality Not As Expected,5/12/2024
903268,523405,Size/Fit Issue,3/9/2025
903269,515216,Size/Fit Issue,11/10/2023
903270,515222,Quality Not As Expected,8/5/2025
903271,523415,Changed Mind,9/3/2024
903272,515224,Wrong Item Delivered,11/8/2024
903273,523425,Quality Not As Expected,2/8/2025
903274,515236,Damaged/Defective,8/1/2024
903275,507045,Changed Mind,6/25/2025
903276,523429,Size/Fit Issue,1/22/2025
903277,515237,Size/Fit Issue,1/27/2025
903278,515240,Damaged/Defective,8/25/2025
903279,515239,Size/Fit Issue,3/25/2024
903280,515242,Quality Not As Expected,3/11/2025
903281,523438,Arrived Late,12/28/2023
903282,515248,Damaged/Defective,3/23/2025
903283,507057,Quality Not As Expected,12/15/2024
903284,523440,Quality Not As Expected,8/16/2024
903285,523453,Damaged/Defective,5/23/2024
903286,507078,Wrong Item Delivered,12/27/2022
903287,515279,Wrong Item Delivered,4/7/2025
903288,507093,Quality Not As Expected,2/28/2023
903289,523479,Arrived Late,10/30/2024
903290,515291,Quality Not As Expected,6/3/2025
903291,515293,Wrong Item Delivered,12/13/2024
903292,507108,Size/Fit Issue,6/30/2024
903293,523492,Size/Fit Issue,12/16/2024
903294,515303,Damaged/Defective,8/28/2024
903295,523497,Quality Not As Expected,10/25/2024
903296,515305,Size/Fit Issue,1/15/2024
903297,515308,Wrong Item Delivered,8/6/2024
903298,515311,Quality Not As Expected,6/26/2024
903299,515312,Quality Not As Expected,4/14/2022
903300,507122,Changed Mind,5/8/2023
903301,515315,Damaged/Defective,1/5/2025
903302,507125,Wrong Item Delivered,12/29/2023
903303,507127,Quality Not As Expected,10/12/2023
903304,523513,Changed Mind,3/1/2025
903305,507141,Damaged/Defective,10/4/2023
903306,523534,Arrived Late,1/6/2025
903307,507152,Damaged/Defective,1/4/2025
903308,515345,Damaged/Defective,4/14/2025
903309,507155,Wrong Item Delivered,5/26/2025
903310,507160,Wrong Item Delivered,4/10/2025
903311,523545,Arrived Late,8/25/2024
903312,515354,Quality Not As Expected,1/14/2024
903313,507163,Changed Mind,8/7/2025
903314,523549,Changed Mind,10/17/2024
903315,515358,Arrived Late,7/7/2025
903316,523555,Quality Not As Expected,3/4/2025
903317,515364,Damaged/Defective,2/13/2023
903318,523558,Arrived Late,5/10/2023
903319,523564,Damaged/Defective,2/2/2024
903320,507181,Wrong Item Delivered,4/28/2024
903321,523569,Wrong Item Delivered,11/22/2022
903322,507188,Size/Fit Issue,1/23/2025
903323,523572,Quality Not As Expected,8/22/2022
903324,523580,Wrong Item Delivered,1/31/2025
903325,515391,Arrived Late,1/4/2024
903326,515395,Arrived Late,1/16/2024
903327,507203,Damaged/Defective,8/30/2023
903328,515397,Quality Not As Expected,3/1/2025
903329,507206,Wrong Item Delivered,6/25/2023
903330,523588,Arrived Late,11/12/2024
903331,523592,Wrong Item Delivered,12/30/2023
903332,507211,Size/Fit Issue,7/18/2024
903333,515406,Damaged/Defective,7/2/2024
903334,515407,Changed Mind,8/15/2024
903335,523602,Changed Mind,11/2/2024
903336,507218,Damaged/Defective,2/1/2025
903337,515418,Quality Not As Expected,3/16/2024
903338,515420,Wrong Item Delivered,10/9/2023
903339,523612,Wrong Item Delivered,5/16/2024
903340,515422,Wrong Item Delivered,11/26/2023
903341,523615,Quality Not As Expected,10/10/2024
903342,507231,Arrived Late,11/7/2024
903343,515428,Changed Mind,3/15/2025
903344,515435,Size/Fit Issue,2/22/2025
903345,515436,Changed Mind,10/30/2023
903346,515437,Damaged/Defective,9/10/2023
903347,523630,Changed Mind,7/4/2025
903348,515440,Damaged/Defective,1/1/2025
903349,523632,Arrived Late,2/25/2025
903350,515447,Wrong Item Delivered,9/23/2024
903351,523643,Size/Fit Issue,3/24/2025
903352,523644,Quality Not As Expected,4/11/2024
903353,515453,Arrived Late,9/2/2023
903354,507264,Quality Not As Expected,10/25/2024
903355,523652,Size/Fit Issue,4/24/2024
903356,507273,Damaged/Defective,5/28/2025
903357,523662,Damaged/Defective,9/3/2023
903358,515473,Quality Not As Expected,4/15/2025
903359,507285,Wrong Item Delivered,4/5/2024
903360,507291,Arrived Late,1/13/2025
903361,523677,Quality Not As Expected,8/18/2025
903362,507296,Size/Fit Issue,3/15/2025
903363,523682,Changed Mind,1/28/2024
903364,507301,Wrong Item Delivered,3/15/2024
903365,507310,Damaged/Defective,3/24/2025
903366,515502,Arrived Late,7/19/2023
903367,523696,Damaged/Defective,8/8/2025
903368,515505,Damaged/Defective,11/13/2022
903369,515506,Changed Mind,8/3/2024
903370,523700,Changed Mind,12/28/2023
903371,507316,Damaged/Defective,9/23/2023
903372,523702,Wrong Item Delivered,3/19/2025
903373,523704,Size/Fit Issue,4/11/2025
903374,507325,Arrived Late,9/12/2024
903375,523710,Arrived Late,11/21/2022
903376,515518,Wrong Item Delivered,1/2/2024
903377,515520,Changed Mind,7/25/2025
903378,523714,Arrived Late,12/11/2024
903379,515525,Damaged/Defective,8/26/2023
903380,515526,Damaged/Defective,3/22/2025
903381,523722,Changed Mind,9/13/2023
903382,507340,Size/Fit Issue,6/7/2024
903383,507344,Quality Not As Expected,10/31/2022
903384,515541,Wrong Item Delivered,2/20/2025
903385,523733,Size/Fit Issue,9/10/2023
903386,515543,Damaged/Defective,7/23/2023
903387,515548,Damaged/Defective,1/27/2025
903388,507361,Size/Fit Issue,4/27/2025
903389,523746,Wrong Item Delivered,11/27/2023
903390,515566,Changed Mind,7/13/2023
903391,523763,Quality Not As Expected,7/11/2024
903392,515572,Arrived Late,3/18/2024
903393,515573,Changed Mind,6/26/2025
903394,507382,Size/Fit Issue,2/22/2024
903395,507386,Damaged/Defective,12/8/2022
903396,507389,Arrived Late,7/5/2025
903397,507400,Arrived Late,8/14/2024
903398,523786,Wrong Item Delivered,6/19/2024
903399,515596,Arrived Late,5/20/2025
903400,515597,Arrived Late,8/5/2024
903401,515602,Wrong Item Delivered,8/30/2024
903402,523802,Arrived Late,3/22/2025
903403,507421,Wrong Item Delivered,5/27/2025
903404,507423,Changed Mind,3/29/2025
903405,515617,Changed Mind,12/23/2024
903406,507426,Damaged/Defective,8/31/2024
903407,515620,Arrived Late,8/4/2025
903408,515625,Damaged/Defective,4/1/2024
903409,523818,Quality Not As Expected,11/1/2024
903410,507437,Quality Not As Expected,3/1/2025
903411,507438,Size/Fit Issue,8/9/2025
903412,523823,Quality Not As Expected,10/22/2024
903413,523825,Size/Fit Issue,7/12/2025
903414,507443,Wrong Item Delivered,5/12/2025
903415,515636,Wrong Item Delivered,4/30/2023
903416,515638,Size/Fit Issue,4/9/2025
903417,523831,Damaged/Defective,1/4/2024
903418,507446,Size/Fit Issue,5/17/2024
903419,515641,Arrived Late,9/5/2025
903420,515642,Quality Not As Expected,11/25/2024
903421,523836,Quality Not As Expected,12/28/2024
903422,523839,Changed Mind,6/20/2024
903423,515652,Damaged/Defective,10/13/2024
903424,515654,Arrived Late,8/16/2024
903425,515657,Damaged/Defective,2/2/2025
903426,515662,Size/Fit Issue,4/10/2024
903427,507471,Quality Not As Expected,7/28/2024
903428,507472,Quality Not As Expected,6/18/2025
903429,515666,Wrong Item Delivered,10/10/2024
903430,507479,Wrong Item Delivered,12/24/2024
903431,515673,Damaged/Defective,5/21/2025
903432,507483,Changed Mind,9/27/2023
903433,523868,Wrong Item Delivered,4/6/2025
903434,507490,Quality Not As Expected,3/31/2024
903435,523874,Size/Fit Issue,12/23/2024
903436,515682,Damaged/Defective,3/28/2025
903437,515687,Wrong Item Delivered,4/25/2023
903438,523879,Quality Not As Expected,2/1/2024
903439,515694,Damaged/Defective,7/9/2023
903440,507502,Quality Not As Expected,1/11/2025
903441,523887,Changed Mind,5/18/2024
903442,515697,Damaged/Defective,4/1/2023
903443,523896,Arrived Late,11/2/2023
903444,523910,Size/Fit Issue,5/19/2025
903445,507526,Size/Fit Issue,12/18/2024
903446,523913,Size/Fit Issue,1/20/2025
903447,507530,Wrong Item Delivered,8/27/2024
903448,515724,Damaged/Defective,8/11/2025
903449,515725,Damaged/Defective,4/3/2025
903450,515729,Quality Not As Expected,11/8/2024
903451,523922,Changed Mind,7/12/2023
903452,523924,Size/Fit Issue,7/21/2022
903453,523935,Quality Not As Expected,8/28/2025
903454,507552,Quality Not As Expected,10/19/2023
903455,523938,Quality Not As Expected,10/6/2023
903456,507556,Size/Fit Issue,8/23/2023
903457,507558,Quality Not As Expected,7/13/2024
903458,515751,Damaged/Defective,4/5/2025
903459,515753,Changed Mind,10/3/2024
903460,515754,Changed Mind,3/25/2025
903461,523946,Arrived Late,1/9/2024
903462,523948,Quality Not As Expected,11/26/2022
903463,515757,Quality Not As Expected,4/24/2023
903464,507566,Quality Not As Expected,7/1/2025
903465,507569,Wrong Item Delivered,1/3/2025
903466,515766,Quality Not As Expected,12/19/2024
903467,507574,Quality Not As Expected,3/2/2024
903468,515771,Damaged/Defective,8/28/2024
903469,523963,Changed Mind,8/12/2025
903470,507582,Wrong Item Delivered,6/22/2024
903471,523970,Arrived Late,5/30/2024
903472,523975,Quality Not As Expected,12/7/2023
903473,515784,Damaged/Defective,9/8/2023
903474,523981,Changed Mind,1/1/2025
903475,507599,Damaged/Defective,11/29/2024
903476,507601,Damaged/Defective,12/28/2023
903477,515796,Size/Fit Issue,12/13/2024
903478,515801,Damaged/Defective,7/25/2025
903479,515802,Wrong Item Delivered,12/2/2023
903480,523995,Changed Mind,3/9/2025
903481,507611,Changed Mind,1/22/2023
903482,507614,Damaged/Defective,11/4/2023
903483,524001,Arrived Late,12/12/2023
903484,524006,Changed Mind,10/26/2024
903485,507624,Wrong Item Delivered,5/9/2024
903486,515816,Size/Fit Issue,1/10/2024
903487,524013,Size/Fit Issue,5/9/2025
903488,507632,Arrived Late,10/22/2024
903489,524020,Size/Fit Issue,3/23/2024
903490,515833,Quality Not As Expected,4/9/2025
903491,507643,Size/Fit Issue,8/5/2025
903492,524027,Wrong Item Delivered,5/31/2025
903493,515838,Quality Not As Expected,12/15/2024
903494,524031,Quality Not As Expected,8/21/2025
903495,524030,Quality Not As Expected,7/26/2025
903496,507649,Quality Not As Expected,3/28/2024
903497,515840,Size/Fit Issue,11/16/2024
903498,507651,Damaged/Defective,12/11/2022
903499,507654,Arrived Late,7/4/2024
903500,515847,Wrong Item Delivered,10/8/2023
903501,507655,Arrived Late,8/14/2025
903502,515850,Arrived Late,5/19/2024
903503,515853,Damaged/Defective,5/11/2025
903504,524050,Changed Mind,11/6/2024
903505,507672,Changed Mind,12/20/2022
903506,507674,Damaged/Defective,10/18/2022
903507,524064,Quality Not As Expected,7/20/2025
903508,515873,Quality Not As Expected,5/22/2025
903509,524071,Changed Mind,10/30/2024
903510,507689,Quality Not As Expected,6/12/2025
903511,507690,Damaged/Defective,5/27/2024
903512,524078,Size/Fit Issue,10/8/2024
903513,507695,Arrived Late,8/22/2023
903514,507696,Quality Not As Expected,1/20/2025
903515,507694,Arrived Late,8/23/2023
903516,524080,Wrong Item Delivered,3/15/2024
903517,515893,Size/Fit Issue,8/1/2023
903518,507701,Size/Fit Issue,8/11/2024
903519,507704,Arrived Late,3/24/2024
903520,507705,Size/Fit Issue,4/14/2025
903521,507708,Changed Mind,6/18/2025
903522,515902,Size/Fit Issue,12/20/2023
903523,507714,Quality Not As Expected,9/21/2024
903524,507716,Arrived Late,6/4/2023
903525,507718,Size/Fit Issue,12/3/2024
903526,507722,Quality Not As Expected,11/23/2024
903527,515916,Arrived Late,11/29/2024
903528,507728,Size/Fit Issue,12/27/2024
903529,524119,Quality Not As Expected,9/28/2024
903530,515928,Size/Fit Issue,12/27/2024
903531,524120,Changed Mind,10/27/2024
903532,507737,Quality Not As Expected,7/14/2025
903533,515927,Quality Not As Expected,6/23/2025
903534,507740,Wrong Item Delivered,3/11/2024
903535,524124,Quality Not As Expected,1/18/2024
903536,507742,Changed Mind,12/3/2024
903537,515942,Damaged/Defective,4/11/2025
903538,524143,Damaged/Defective,5/18/2025
903539,515952,Size/Fit Issue,4/13/2025
903540,515953,Size/Fit Issue,4/19/2025
903541,507763,Quality Not As Expected,1/25/2025
903542,524149,Size/Fit Issue,6/14/2024
903543,515957,Arrived Late,5/18/2025
903544,515960,Wrong Item Delivered,3/9/2025
903545,515961,Size/Fit Issue,11/9/2024
903546,524155,Changed Mind,3/10/2025
903547,507772,Quality Not As Expected,11/19/2023
903548,524158,Changed Mind,11/16/2024
903549,507774,Wrong Item Delivered,10/7/2023
903550,515970,Quality Not As Expected,7/31/2025
903551,507780,Quality Not As Expected,10/14/2023
903552,507782,Quality Not As Expected,8/4/2024
903553,524178,Changed Mind,8/21/2024
903554,507798,Quality Not As Expected,3/25/2024
903555,524183,Damaged/Defective,10/4/2023
903556,507800,Wrong Item Delivered,11/3/2024
903557,524186,Arrived Late,9/6/2023
903558,515995,Size/Fit Issue,2/26/2024
903559,507805,Size/Fit Issue,6/2/2024
903560,515997,Quality Not As Expected,4/17/2025
903561,516000,Changed Mind,7/27/2025
903562,507809,Wrong Item Delivered,8/25/2023
903563,524195,Arrived Late,8/15/2025
903564,524197,Size/Fit Issue,1/6/2025
903565,516005,Arrived Late,6/21/2024
903566,507818,Size/Fit Issue,10/20/2024
903567,516012,Arrived Late,2/15/2025
903568,524205,Size/Fit Issue,9/15/2023
903569,507822,Arrived Late,8/13/2025
903570,524209,Changed Mind,4/26/2024
903571,516022,Size/Fit Issue,7/10/2022
903572,507831,Quality Not As Expected,10/4/2023
903573,524217,Arrived Late,10/23/2024
903574,507834,Damaged/Defective,12/30/2022
903575,524219,Damaged/Defective,6/27/2023
903576,524222,Arrived Late,10/13/2024
903577,524226,Arrived Late,5/1/2025
903578,516035,Quality Not As Expected,11/9/2023
903579,524232,Quality Not As Expected,4/1/2025
903580,516041,Changed Mind,7/26/2023
903581,507853,Quality Not As Expected,11/17/2024
903582,507854,Size/Fit Issue,8/12/2024
903583,507856,Wrong Item Delivered,6/12/2024
903584,516049,Size/Fit Issue,12/18/2023
903585,516052,Arrived Late,5/17/2025
903586,516053,Quality Not As Expected,2/24/2024
903587,524254,Size/Fit Issue,2/3/2024
903588,524256,Wrong Item Delivered,10/14/2024
903589,507877,Wrong Item Delivered,2/16/2024
903590,507878,Damaged/Defective,9/5/2024
903591,516069,Size/Fit Issue,5/29/2024
903592,516072,Damaged/Defective,1/31/2024
903593,516073,Size/Fit Issue,4/18/2025
903594,524269,Changed Mind,7/22/2024
903595,516079,Damaged/Defective,6/28/2025
903596,516080,Size/Fit Issue,1/16/2025
903597,524275,Size/Fit Issue,9/1/2024
903598,507892,Wrong Item Delivered,8/1/2024
903599,524276,Quality Not As Expected,8/12/2024
903600,524285,Arrived Late,1/14/2025
